English,Italian,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
boundless,illimitato,0,0,0,0,0,0,0,0,0,0
unbounded,illimitato,0,0,0,0,0,0,0,0,0,0
unlimited,illimitato,1,0,0,0,0,0,0,0,0,0
illogical,illogico,0,1,0,0,0,0,0,0,0,0
enlighten,illuminare,1,0,0,0,0,0,1,0,0,1
illuminate,illuminare,1,0,0,1,0,0,1,0,1,0
illuminator,illuminatore,0,0,0,0,0,0,0,0,0,0
illumination,illuminazione,1,0,0,0,0,0,1,0,1,1
enlightenment,illuminismo,1,0,0,0,0,0,1,0,0,1
delusion,illusione,0,1,1,0,0,1,0,1,0,0
illusion,illusione,0,1,0,0,0,0,0,0,1,0
conjuring,illusionismo,0,1,0,0,0,0,0,0,0,0
illustrate,illustrare,1,0,0,0,0,0,0,0,0,0
illustrative,illustrativo,0,0,0,0,0,0,0,0,0,0
illustration,illustrazione,0,0,0,0,0,0,0,0,0,0
illustrious,illustre,1,0,0,0,0,0,0,0,0,0
imam,imano,0,0,0,0,0,0,0,0,0,0
packer,imballatore,0,0,0,0,0,0,0,0,0,0
embarrassing,imbarazzante,0,1,0,0,0,0,0,0,0,0
embarrass,imbarazzare,0,1,0,0,0,0,0,1,0,0
awkwardness,imbarazzo,0,1,0,0,1,0,0,0,0,0
embarrassment,imbarazzo,0,1,0,0,0,1,0,1,1,0
quandary,imbarazzo,0,1,1,0,0,1,0,0,0,0
embark,imbarcare,0,0,0,0,0,0,0,0,0,0
boarding,imbarco,0,0,0,0,0,0,0,0,0,0
unbeaten,imbattuto,1,1,0,1,0,0,1,1,1,0
padding,imbottitura,1,0,0,0,0,0,0,0,0,0
harness,imbracatura,0,0,0,0,0,0,0,0,0,0
funnel,imbuto,0,0,0,0,0,0,0,0,0,0
mimicking,imitando,0,0,0,0,0,0,0,0,0,0
imitate,imitare,0,0,0,0,0,0,0,0,0,0
imitated,imitato,0,1,0,0,0,0,0,0,0,0
imitation,imitazione,0,1,0,0,0,0,0,0,0,0
impersonation,imitazione,0,1,0,0,0,0,0,0,0,0
immaculate,immacolato,1,0,0,0,0,0,1,0,0,1
spotless,immacolato,1,0,0,0,0,0,0,0,0,1
storage,immagazzinamento,0,0,0,0,0,0,0,0,0,0
imagining,immaginando,0,0,0,0,0,0,0,0,0,0
imagine,immaginare,0,0,0,0,0,0,0,0,0,0
imaginary,immaginario,0,0,0,0,0,0,0,0,0,0
imagined,immaginato,0,0,0,0,0,0,0,0,0,0
imagination,immaginazione,0,0,0,0,0,0,0,0,0,0
image,Immagine,0,0,0,0,0,0,0,0,0,0
picture,immagine,0,0,0,0,0,0,0,0,0,0
imagery,immagini,0,0,0,0,0,0,0,0,0,0
immaterial,immateriale,0,0,0,0,0,0,0,0,0,0
matriculation,immatricolazione,0,0,0,0,0,0,0,0,0,0
immaturity,immaturità,0,1,1,1,0,0,0,0,0,0
immature,immaturo,0,1,0,1,0,0,0,0,0,0
forthwith,immediatamente,0,0,0,0,0,0,0,0,0,0
immediacy,immediatezza,0,0,0,0,0,0,0,0,1,0
immemorial,immemorabile,0,0,0,0,0,0,0,0,0,0
immense,immenso,1,0,0,0,0,0,0,0,0,0
immerse,immergere,1,0,0,1,0,1,1,0,1,1
soak,immergere,0,1,0,0,0,0,0,0,0,0
undeserved,immeritato,0,0,0,0,0,0,0,0,0,0
immersion,immersione,0,0,0,0,0,0,0,0,0,0
immigrant,immigrato,0,0,0,0,0,1,0,0,0,0
immigration,immigrazione,0,0,0,0,0,0,0,0,0,0
imminent,imminente,0,0,0,1,0,1,0,0,0,0
impending,imminente,0,0,0,1,0,1,0,0,0,0
offing,imminente,0,1,0,0,0,0,0,0,0,0
meddle,immischiarsi,0,1,1,0,0,0,0,0,0,0
immovable,immobile,1,1,0,0,0,0,0,0,0,1
motionless,immobile,0,0,0,0,0,0,0,0,0,0
realty,immobili,0,0,0,0,0,0,0,0,0,0
stillness,immobilità,1,0,0,0,0,1,0,1,0,0
garbage,immondizia,0,1,0,0,1,0,0,0,0,0
unclean,immondo,0,1,0,0,1,0,0,0,0,0
immoral,immorale,0,1,1,0,1,1,0,1,0,0
immorality,immoralità,0,1,1,0,1,0,0,0,0,0
immortal,immortale,1,0,0,0,0,0,0,0,0,0
immortality,immortalità,0,0,0,1,0,0,0,0,0,0
immune,immune,0,0,0,0,0,0,0,0,0,0
immunity,immunità,0,0,0,0,0,0,0,0,0,0
immunization,immunizzazione,0,0,0,0,0,0,0,0,0,1
immutable,immutabile,0,0,0,0,0,0,0,0,0,0
unchangeable,immutabile,0,1,0,0,0,0,0,0,0,0
unchanged,immutato,0,0,0,0,0,0,0,0,0,0
bundle,impacchettare,0,0,0,0,0,0,0,0,0,0
scaffold,impalcatura,0,1,0,0,0,1,0,0,0,0
scaffolding,impalcatura,0,0,0,0,0,0,0,0,0,0
learn,imparare,1,0,0,0,0,0,0,0,0,0
memorize,imparare a memoria,0,0,0,0,0,0,0,0,0,0
learned,imparato,0,0,0,0,0,0,0,0,0,0
peerless,impareggiabile,1,0,0,0,0,0,0,0,0,0
unmatched,impareggiabile,0,0,0,0,0,0,0,0,0,0
impart,impartire,1,0,0,0,0,0,0,0,0,1
impartial,imparziale,1,0,0,0,0,0,0,0,0,1
unbiased,imparziale,1,0,0,0,0,0,0,0,0,0
impartiality,imparzialità,1,0,0,0,0,0,0,0,0,1
knead,impastare,0,0,0,0,0,0,0,0,0,0
afraid,impaurito,0,1,0,0,0,1,0,0,0,0
fearless,impavido,1,0,0,0,0,1,0,0,0,0
impatient,impaziente,0,1,0,1,0,0,0,0,0,0
eagerness,impazienza,1,0,0,1,0,0,1,0,0,1
impatience,impazienza,0,1,0,0,0,0,0,0,0,0
madden,impazzire,0,1,1,0,0,1,0,0,0,0
impeccable,impeccabile,1,0,0,0,0,0,0,0,0,1
impediment,impedimento,0,0,0,0,0,0,0,0,0,0
bind,impegnare,0,0,0,0,0,0,0,0,0,0
engage,impegnarsi,0,0,0,0,0,0,0,0,0,0
committed,impegnato,1,0,0,0,0,0,0,0,0,1
engaged,impegnato,1,0,0,1,0,0,1,0,0,1
pledged,impegnato,0,0,0,0,0,0,0,0,0,0
engagement,impegno,0,0,0,0,0,0,0,0,0,0
pledge,impegno,1,0,0,0,0,0,1,0,0,1
impenetrable,impenetrabile,0,0,0,0,0,0,0,0,0,1
unrepentant,impenitente,0,0,0,0,0,0,0,0,0,0
soaring,impennata,0,0,0,0,0,0,0,0,0,0
unthinkable,impensabile,0,1,1,0,1,1,0,0,0,0
imperative,imperativo,0,0,0,0,0,0,0,0,0,0
emperor,imperatore,0,0,0,0,0,0,0,0,0,0
empress,imperatrice,0,0,0,0,0,0,0,0,0,0
imperceptible,impercettibile,0,0,0,0,0,0,0,0,0,0
inexcusable,imperdonabile,0,1,1,0,1,0,0,1,0,0
unforgiving,imperdonabile,0,1,1,0,0,0,0,1,0,0
imperfectly,imperfettamente,0,1,0,0,0,0,0,0,0,0
imperfection,imperfezione,0,1,0,0,0,0,0,0,0,0
imperial,imperiale,0,0,0,0,0,0,0,0,0,0
undying,imperituro,1,0,0,1,0,0,1,1,0,1
impermeable,impermeabile,0,0,1,0,0,1,0,0,0,0
impervious,impermeabile,1,0,0,0,0,0,0,0,0,0
raincoat,impermeabile,0,0,0,0,0,0,0,0,0,0
waterproof,impermeabile,1,0,0,0,0,0,0,0,0,0
empire,impero,0,0,0,0,0,0,0,0,0,0
impersonal,impersonale,0,0,0,0,0,0,0,0,0,0
impersonate,impersonare,0,1,0,0,0,0,0,0,0,0
saucy,impertinente,0,0,0,0,0,0,0,0,0,0
unabashed,imperturbabile,0,0,0,0,0,0,0,0,0,0
heady,impetuoso,0,1,0,0,0,0,0,0,0,0
veneer,impiallacciatura,0,0,0,0,0,0,0,0,0,0
implanted,impiantato,0,0,0,0,0,0,0,0,0,0
implant,impianto,0,0,0,0,0,0,0,0,0,0
implantation,impianto,0,0,0,0,0,0,0,0,0,0
plant,impianto,0,0,0,0,0,0,0,0,0,0
rig,impianto,0,0,0,0,0,0,0,0,0,0
waterworks,impianto idrico,0,0,0,0,0,0,0,0,0,0
employ,impiegare,0,0,0,0,0,0,0,0,0,1
clerk,impiegato,0,0,0,0,0,0,0,0,0,0
entangled,impigliato,0,1,1,0,1,1,0,1,0,0
implacable,implacabile,0,1,0,0,0,0,0,0,0,0
implicate,implicare,0,1,1,0,0,0,0,0,0,0
imply,implicare,0,0,0,0,0,0,0,0,0,0
implicated,implicati,0,0,0,0,0,0,0,0,0,0
implication,implicazione,0,0,0,0,0,0,0,0,0,0
implied,implicito,0,0,0,0,0,0,0,0,0,0
implore,implorare,0,0,0,0,0,0,0,0,0,0
implosion,implosione,0,0,0,0,0,0,0,0,0,0
imposing,imponente,0,0,0,0,0,0,0,0,0,0
unpopular,impopolare,0,1,0,0,1,0,0,1,0,0
impose,imporre,0,0,0,0,0,0,0,0,0,0
matter,importa,0,0,0,0,0,0,0,0,0,0
important,importante,1,0,0,0,0,0,0,0,0,1
momentous,importante,0,0,0,0,0,0,0,0,0,0
importance,importanza,1,0,0,1,0,0,0,0,0,0
import,importazione,0,0,0,0,0,0,0,0,0,0
importation,importazione,0,0,0,0,0,0,0,0,0,0
amount,importo,0,0,0,0,0,0,0,0,0,0
imposition,imposizione,0,1,0,0,0,0,0,0,0,0
impossible,impossibile,0,1,0,0,0,0,0,1,0,0
impossibility,impossibilità,0,0,0,0,0,0,0,0,0,0
excise,imposta,0,1,0,0,0,0,0,0,0,0
set,impostato,0,0,0,0,0,0,0,0,0,0
humbug,impostore,0,1,1,0,1,0,0,1,0,0
impotent,impotente,0,1,0,0,0,0,0,0,0,0
powerless,impotente,0,1,1,0,1,1,0,1,0,0
helplessness,impotenza,0,1,0,0,0,1,0,1,0,0
impotence,impotenza,0,1,1,0,0,1,0,1,0,0
impassable,impraticabile,0,1,0,0,0,0,0,0,0,0
impracticable,impraticabile,0,1,0,0,0,0,0,0,0,0
cursing,imprecando,0,1,1,0,1,0,0,0,0,0
unspecified,imprecisato,0,0,0,0,0,0,0,0,0,0
inaccurate,impreciso,0,1,0,0,0,0,0,0,0,0
entrepreneur,imprenditore,0,0,0,0,0,0,0,0,0,0
unprepared,impreparato,0,1,0,0,0,0,0,0,0,0
enterprise,impresa,0,0,0,0,0,0,0,0,0,0
feat,impresa,1,0,0,1,0,0,1,0,1,0
undertaking,impresa,0,0,0,1,0,0,0,0,0,0
venture,impresa,0,0,0,0,0,0,0,0,0,0
impressionable,impressionabile,0,0,0,0,0,0,0,0,0,1
striking,impressionante,1,0,0,0,0,0,0,0,0,0
impress,impressionare,1,0,0,0,0,0,0,0,0,0
hunch,impressione,0,1,0,0,0,0,0,0,0,0
impression,impressione,1,0,0,0,0,0,0,0,0,0
unpredictable,imprevedibile,0,1,0,0,0,0,0,0,1,0
unanticipated,imprevisto,0,0,0,0,0,0,0,0,1,0
unforeseen,imprevisto,0,0,0,0,0,0,0,0,1,0
improbable,improbabile,0,0,0,0,0,0,0,0,0,0
unproductive,improduttivo,0,1,0,0,0,0,0,0,0,0
fingerprint,impronta,0,0,0,0,0,0,0,0,0,0
footprint,impronta,0,0,0,0,0,0,0,0,0,0
imprint,impronta,0,0,0,0,0,0,0,0,0,0
abruptly,improvvisamente,0,0,0,0,0,0,0,0,0,0
suddenly,improvvisamente,0,0,0,0,0,0,0,0,1,0
improvise,improvvisare,1,0,0,1,0,0,0,0,1,0
impromptu,improvvisato,0,0,0,0,0,0,0,0,0,0
improvised,improvvisato,0,0,0,0,0,0,0,0,0,0
makeshift,improvvisato,0,1,0,0,0,0,0,0,0,0
improvisation,improvvisazione,0,0,0,0,0,0,0,0,1,0
sudden,improvviso,0,0,0,0,0,0,0,0,1,0
imprudent,imprudente,0,1,0,0,0,0,0,1,0,0
hilt,impugnatura,0,0,0,0,0,0,0,0,0,0
impetus,impulso,0,0,0,0,0,0,0,0,0,0
impulse,impulso,0,0,0,0,0,0,0,0,0,0
momentum,impulso,1,0,0,1,0,0,0,0,0,0
pulse,impulso,0,0,0,0,0,0,0,0,0,0
impunity,impunità,0,0,0,0,0,0,0,0,0,0
impurity,impurità,0,1,0,0,1,0,0,0,0,0
impure,impuro,0,1,0,0,1,0,0,0,0,0
defendant,imputato,0,0,1,0,0,1,0,1,0,0
imputation,imputazione,0,1,0,0,0,0,0,0,0,0
lurking,in agguato,0,1,0,0,0,0,0,0,0,0
aloft,in alto,0,0,0,0,0,0,0,0,0,0
incoming,in arrivo,0,0,0,0,0,0,0,0,0,0
expectant,in attesa,0,0,0,1,0,0,0,0,0,0
onward,in avanti,0,0,0,0,0,0,0,0,0,0
inaction,in azione,0,1,0,0,0,0,0,0,0,0
shortly,in breve,0,0,0,1,0,0,0,0,0,0
declining,in calo,0,1,0,0,0,0,0,0,0,0
ongoing,in corso,0,0,0,1,0,0,0,0,0,0
ultimately,in definitiva,1,0,0,1,0,0,0,0,0,0
ablaze,in fiamme,0,0,0,0,0,0,0,0,0,0
kneeling,in ginocchio,0,0,0,0,0,0,0,0,0,0
tearful,in lacrime,0,0,0,0,1,1,0,1,0,0
failing,in mancanza di,0,1,1,1,0,1,0,1,0,0
satisfactorily,in modo soddisfacente,1,0,0,0,0,0,0,0,0,0
moving,in movimento,0,0,0,0,0,0,0,0,0,0
partly,in parte,0,0,0,0,0,0,0,0,0,0
standing,in piedi,1,0,0,0,0,0,0,0,0,0
powdered,in polvere,0,0,0,0,0,0,0,0,0,0
practically,in pratica,0,0,0,0,0,0,0,0,0,0
rotting,in putrefazione,0,1,0,0,1,0,0,0,0,0
late,in ritardo,0,1,0,0,0,0,0,1,0,0
overdue,in ritardo,0,1,0,1,0,0,0,1,1,0
lagging,in ritardo di sviluppo,0,1,1,1,1,0,0,1,0,0
aground,in secca,0,1,0,0,0,0,0,0,0,0
pending,in sospeso,0,0,0,0,0,0,0,0,0,0
worldwide,in tutto il mondo,0,0,0,0,0,0,0,0,0,0
verily,in verità,1,0,0,0,0,0,0,0,0,1
endangered,in via di estinzione,0,1,0,0,0,1,0,0,0,0
insight,in vista,0,0,0,0,0,0,0,0,0,0
inaccessible,inaccessibile,0,1,0,0,0,0,0,0,0,0
unacceptable,inaccettabile,0,1,0,0,0,0,0,1,0,0
unsuitable,inadatto,0,1,0,0,0,0,0,0,0,0
inadequacy,inadeguatezza,0,1,0,0,0,0,0,0,0,0
inappropriate,inadeguato,0,1,1,0,1,0,0,1,0,0
noncompliance,inadempienza,0,1,1,1,0,1,0,1,0,0
elusive,inafferrabile,0,1,0,0,0,0,0,0,1,0
unreliable,inaffidabile,0,1,0,0,0,0,0,0,0,1
untrustworthy,inaffidabile,0,1,1,0,0,0,0,0,0,0
inhale,inalare,0,0,0,0,0,0,0,0,0,0
inhalation,inalazione,0,0,0,0,0,0,0,0,0,0
inalienable,inalienabile,1,0,0,0,0,0,0,0,0,0
unaltered,inalterato,0,0,0,0,0,0,0,0,0,0
impermissible,inammissibile,0,0,0,0,0,0,0,0,0,0
inadmissible,inammissibile,0,1,1,0,1,0,0,0,0,0
inanimate,inanimato,0,0,0,0,0,0,0,0,0,0
inapplicable,inapplicabile,0,1,0,0,0,0,0,0,0,0
buckled,inarcato,0,0,0,0,0,0,0,0,0,0
unexpectedly,inaspettatamente,0,0,0,0,0,0,0,0,1,0
unexpected,inaspettato,1,1,0,1,0,1,1,0,1,0
inactivate,inattivare,0,0,0,0,0,0,0,0,0,0
inactivation,inattivazione,0,0,0,0,0,0,0,0,0,0
inactivity,inattività,0,1,0,0,0,0,0,0,0,0
dormant,inattivo,0,0,0,0,0,0,0,0,0,0
idle,inattivo,0,0,0,0,0,0,0,0,0,0
inactive,inattivo,0,0,0,0,0,0,0,0,0,0
quiescent,inattivo,1,0,0,0,0,0,0,0,0,0
unprecedented,inaudito,0,0,0,0,0,0,0,0,1,0
inaugural,inaugurale,0,0,0,1,0,0,0,0,0,0
inaugurate,inaugurare,0,0,0,0,0,0,0,0,0,0
inauguration,inaugurazione,1,0,0,1,0,0,1,0,0,1
inadvertently,inavvertitamente,0,0,0,0,0,0,0,0,0,0
incalculable,incalcolabile,0,1,0,0,0,0,0,0,0,0
forfeited,incamerato,0,1,0,0,0,0,0,0,0,0
incandescent,incandescente,0,0,0,0,0,0,0,0,0,0
enchant,incantare,1,0,0,1,0,0,1,0,1,0
enchanted,incantata,1,0,0,0,0,0,1,0,0,1
spellbound,incantato,0,0,0,0,0,0,0,0,0,0
charmer,incantatore,0,0,0,0,0,0,0,0,0,0
enchanting,incantevole,1,0,0,1,0,0,1,0,0,0
enchantment,incanto,0,0,0,0,0,0,0,0,0,0
incapable,incapace,0,0,0,0,0,0,0,0,0,0
unable,incapace,0,1,0,0,0,0,0,1,0,0
inability,incapacità,0,1,0,0,0,0,0,1,0,0
incapacity,incapacità,0,1,0,0,0,0,0,0,0,0
hooded,incappucciato,0,0,0,0,0,1,0,0,0,0
imprison,incarcerare,0,1,0,0,0,0,0,0,0,0
incarceration,incarcerazione,0,1,1,0,1,1,0,1,0,0
unwary,incauto,0,0,0,0,0,0,0,0,0,0
incendiary,incendiario,0,1,1,0,0,1,0,0,1,0
burning,incendio,0,0,0,0,0,0,0,0,0,0
arson,incendio doloso,0,1,1,0,0,1,0,0,0,0
incineration,incenerimento,0,1,0,0,0,0,0,0,0,0
incense,incenso,0,1,1,0,0,0,0,0,0,0
incentive,incentivo,0,0,0,0,0,0,0,0,0,0
inducement,incentivo,0,0,0,0,0,0,0,0,0,0
jammed,inceppata,0,0,0,0,0,0,0,0,0,0
uncertainty,incertezza,0,0,0,0,0,0,0,0,0,0
uncertain,incerto,0,1,1,0,1,1,0,0,1,0
unsettled,incerto,0,1,1,0,1,1,0,0,0,0
ceaseless,incessante,0,0,0,0,0,0,0,0,0,0
incessant,incessante,0,1,0,0,0,0,0,0,0,0
incessantly,incessantemente,0,0,0,0,0,0,0,0,0,0
incest,incesto,0,1,1,0,1,1,0,1,0,0
incestuous,incestuoso,0,1,0,0,1,0,0,0,0,0
inquest,inchiesta,0,0,0,0,0,0,0,0,0,0
bowed,inchinò,0,0,0,0,0,0,0,0,0,0
ink,inchiostro,0,0,0,0,0,0,0,0,0,0
stumble,inciampare,0,1,0,0,0,0,0,0,0,0
incidentally,incidentalmente,0,0,0,0,0,0,0,0,0,0
accident,incidente,0,1,0,0,0,1,0,1,1,0
incident,incidente,0,0,0,0,0,0,0,0,1,0
incidence,incidenza,0,0,0,0,0,0,0,0,0,0
engrave,incidere,0,0,0,0,0,0,0,0,0,0
incipient,incipiente,0,0,0,0,0,0,0,0,0,0
engraving,incisione,0,0,0,0,0,0,0,0,0,0
incision,incisione,0,0,0,0,0,0,0,0,0,0
woodcut,incisione,0,0,0,0,0,0,0,0,0,0
incisive,incisivo,1,0,0,0,0,0,0,0,0,0
engraved,inciso,0,0,0,0,0,0,0,0,0,0
engraver,incisore,0,0,0,0,0,0,0,0,0,0
incitement,incitamento,0,0,0,0,0,0,0,0,0,0
incite,incitare,0,1,1,1,0,1,0,0,0,0
inclement,inclemente,0,1,0,0,0,0,0,0,0,0
inclined,inclinato,0,0,0,0,0,0,0,0,0,0
inclination,inclinazione,0,0,0,0,0,0,0,0,0,0
penchant,inclinazione,1,0,0,0,0,0,0,0,0,0
slant,inclinazione,0,0,0,0,0,0,0,0,0,0
tilt,inclinazione,0,0,0,0,0,0,0,0,0,0
tilting,inclinazione,0,0,0,0,0,0,0,0,0,0
prone,incline,0,0,0,0,0,0,0,0,0,0
include,includere,1,0,0,0,0,0,0,0,0,0
inclusion,inclusione,0,0,0,0,0,0,0,0,0,1
inclusive,inclusivo,1,0,0,0,0,0,0,0,0,0
included,incluso,1,0,0,0,0,0,0,0,0,0
incoherent,incoerente,0,1,0,0,0,0,0,0,0,0
inconsistency,incoerenza,0,1,0,0,0,0,0,0,0,0
incognito,incognito,0,0,0,0,0,0,0,0,0,0
paste,incolla,0,0,0,0,0,0,0,0,0,0
colorless,incolore,0,0,0,0,0,0,0,0,0,0
uneducated,incolto,0,1,0,0,0,0,0,1,0,0
looming,incombente,0,0,0,0,0,0,0,0,0,0
immeasurable,incommensurabile,0,0,0,0,0,0,0,0,0,0
immeasurably,incommensurabilmente,0,0,0,0,0,0,0,0,0,0
incompatible,incompatibile,0,1,1,0,1,0,0,1,0,0
incompetent,incompetente,0,1,1,0,0,0,0,1,0,0
incompetence,incompetenza,0,1,0,0,0,0,0,0,0,0
unfinished,incompiuto,0,1,0,0,0,0,0,0,0,0
incompleteness,incompletezza,0,1,0,0,0,0,0,0,0,0
incompletely,incompleto,0,0,0,0,0,0,0,0,0,0
incomprehensible,incomprensibile,0,1,0,0,0,0,0,0,0,0
unintelligible,incomprensibile,0,1,0,0,0,0,0,0,0,0
garbled,incomprensibili,0,0,0,0,0,0,0,0,0,0
irreconcilable,inconciliabile,0,1,1,0,0,1,0,1,0,0
inconclusive,inconcludente,0,0,0,0,0,0,0,0,0,0
unmistakable,inconfondibile,0,0,0,0,0,0,0,0,0,0
irrefutable,inconfutabile,1,0,0,0,0,0,0,0,0,1
incongruous,incongruo,0,1,1,0,0,0,0,0,0,0
unknowable,inconoscibile,0,0,0,0,0,0,0,0,0,0
unconscious,inconscio,0,1,0,0,0,0,0,0,0,0
inconsequential,inconseguente,0,1,0,0,0,0,0,1,0,0
pristine,incontaminato,1,0,0,0,0,0,0,0,0,0
incontinence,incontinenza,0,0,0,0,0,0,0,0,1,0
meet,incontrare,0,0,0,0,0,0,0,0,0,0
unopposed,incontrastata,0,0,0,0,0,0,0,0,0,0
unchallenged,incontrastato,0,0,0,0,0,0,0,0,0,0
uncontested,incontrastato,0,0,0,0,0,0,0,0,0,0
bout,incontro,0,1,1,0,0,0,0,0,0,0
encounter,incontro,0,0,0,0,0,0,0,0,0,0
match,incontro,0,0,0,0,0,0,0,0,0,0
meeting,incontro,0,0,0,0,0,0,0,0,0,0
uncontrollable,incontrollabile,0,1,1,1,0,0,0,0,1,0
drawback,inconveniente,0,1,0,0,0,0,0,0,0,0
encouragement,incoraggiamento,1,0,0,0,0,0,0,0,0,0
encourage,incoraggiare,1,0,0,0,0,0,1,0,0,1
gore,incornare,0,1,1,0,1,1,0,1,0,0
coronation,incoronazione,1,0,0,0,0,0,1,0,0,1
incorporate,incorporare,0,0,0,0,0,0,0,0,0,0
incorporation,incorporazione,0,0,0,0,0,0,0,0,0,0
unconsciousness,incoscienza,0,0,0,0,0,0,0,0,0,0
unbelievable,incredibile,0,1,0,0,0,0,0,0,0,0
amazingly,incredibilmente,1,0,0,0,0,0,1,0,1,0
disbelief,incredulità,0,0,0,0,0,0,0,0,0,0
unbelief,incredulità,0,1,0,0,0,0,0,0,0,0
incredulous,incredulo,0,1,1,0,1,0,0,0,0,0
increment,incremento,0,0,0,0,0,0,0,0,0,0
ruffle,increspatura,0,1,0,0,0,0,0,0,0,0
indict,incriminare,0,1,1,0,0,1,0,0,0,0
incrimination,incriminazione,0,1,0,0,0,1,0,1,0,0
cruiser,incrociatore,0,0,0,0,0,0,0,0,0,0
crossing,incrocio,0,0,0,0,0,0,0,0,0,0
unwavering,incrollabile,1,0,0,0,0,0,0,0,0,1
incubation,incubazione,0,0,0,0,0,0,0,0,0,0
incubus,incubo,0,1,0,0,1,1,0,0,0,0
nightmare,incubo,0,1,0,0,0,1,0,0,0,0
anvil,incudine,0,0,0,0,0,0,0,0,0,0
incurable,incurabile,0,1,1,0,1,1,0,1,0,0
foray,incursione,0,1,1,0,0,0,0,0,0,0
incursion,incursione,0,1,0,0,0,1,0,0,0,0
raid,incursione,0,1,1,0,0,1,0,0,1,0
sag,incurvarsi,0,1,0,0,0,1,0,0,0,0
unattended,incustodito,0,0,0,0,0,0,0,0,0,0
unguarded,incustodito,0,0,0,0,0,0,0,0,1,0
indigo,indaco,0,0,0,0,0,0,0,0,0,0
investigate,indagare,1,0,0,0,0,0,0,0,0,0
inquiring,indagatore,0,0,0,0,0,0,0,0,0,0
indebted,indebitato,0,0,0,0,0,0,0,0,0,0
undue,indebito,0,0,0,0,0,0,0,0,0,0
weakened,indebolita,0,1,0,0,0,0,0,0,0,0
indecent,indecente,0,1,0,0,1,0,0,0,0,0
indecency,indecenza,0,0,1,0,1,0,0,0,0,0
indecision,indecisione,0,1,0,0,0,0,0,0,0,0
indecisive,indeciso,0,1,0,0,0,0,0,0,0,0
undecided,indeciso,0,1,0,1,0,1,0,0,0,0
disreputable,indecoroso,0,1,1,0,1,1,0,0,0,0
undefined,indefinito,0,0,0,0,0,0,0,0,0,0
unworthy,indegno,0,1,0,0,1,0,0,0,0,0
worthless,indegno,0,1,1,0,1,0,0,1,0,0
indelible,indelebile,1,0,0,0,0,0,0,0,0,1
allowance,indennità,0,0,0,0,0,0,0,0,0,0
bonus,indennità,1,0,0,1,0,0,1,0,1,0
indemnity,indennità,1,0,0,0,0,0,0,0,0,1
indemnify,indennizzare,0,1,0,0,0,0,0,0,0,0
damages,indennizzo,0,1,0,0,0,0,0,1,0,0
indemnification,indennizzo,0,0,0,0,0,0,0,0,0,0
indescribable,indescrivibile,0,0,0,0,0,0,0,0,0,0
undesirable,indesiderabile,0,1,1,0,1,1,0,1,0,0
undesired,indesiderato,0,1,0,0,0,0,0,1,0,0
vagueness,indeterminatezza,0,1,0,0,0,0,0,0,0,0
indeterminate,indeterminato,0,1,0,0,0,0,0,0,0,0
indicating,indicando,0,0,0,0,0,0,0,0,0,0
indicative,indicativo,0,0,0,0,0,0,0,0,0,0
indicator,indicatore,0,0,0,0,0,0,0,0,0,0
indication,indicazione,0,0,0,0,0,0,0,0,0,0
forefinger,indice,0,0,0,0,0,0,0,0,0,0
index,indice,0,0,0,0,0,0,0,0,0,0
indice,indice,0,0,0,0,0,0,0,0,0,0
unspeakable,indicibile,0,1,0,0,0,1,0,0,0,0
untold,indicibile,0,1,0,1,0,0,0,0,0,0
back,indietro,0,0,0,0,0,0,0,0,0,0
backwards,indietro,0,1,0,0,1,0,0,0,0,0
indefensible,indifendibile,0,1,0,0,0,1,0,0,0,0
defenseless,indifeso,0,1,0,0,0,1,0,1,0,0
helpless,indifeso,0,1,0,0,0,1,0,1,0,0
unprotected,indifeso,0,1,0,0,0,0,0,0,0,0
uncaring,indifferente,0,1,1,0,1,0,0,1,0,0
unconcerned,indifferente,0,0,0,0,0,0,0,0,0,0
unimpressed,indifferente,0,1,0,0,0,0,0,0,0,0
uninterested,indifferente,0,1,0,0,0,0,0,1,0,0
disregard,indifferenza,0,1,0,0,0,0,0,0,0,0
indifference,indifferenza,0,1,1,0,1,1,0,1,0,0
indigenous,indigeno,0,0,0,0,0,0,0,0,0,0
destitute,indigente,0,1,0,0,0,1,0,1,0,0
indigent,indigente,0,1,0,0,0,0,0,1,0,0
pauper,indigente,0,1,0,0,0,0,0,1,0,0
indigestion,indigestione,0,0,0,0,0,0,0,0,0,0
indignant,indignato,0,1,1,0,0,0,0,0,0,0
indignation,indignazione,0,1,1,0,1,0,0,0,0,0
freelance,indipendente,0,0,0,0,0,0,0,0,0,0
independent,indipendente,0,0,0,0,0,0,0,0,0,0
irrespective,indipendentemente,0,0,0,0,0,0,0,0,0,0
independence,indipendenza,1,0,0,1,0,0,1,0,1,1
devious,indiretto,0,1,0,0,0,0,0,0,0,0
indirect,indiretto,0,0,0,0,0,0,0,0,0,0
addresses,indirizzi,1,0,0,1,0,0,0,0,0,0
address,indirizzo,0,0,0,0,0,0,0,0,0,0
unruly,indisciplinato,0,1,1,0,1,1,0,0,0,0
prying,indiscreto,0,1,0,0,0,0,0,0,0,0
undisputed,indiscusso,0,0,0,0,0,0,0,0,0,0
unquestioned,indiscusso,1,0,0,0,0,0,0,0,0,1
